Ensembl Protein ID	Ensembl Transcript ID	Ensembl Gene ID	Associated Gene Name
ENSRNOP00000058316	ENSRNOT00000061599	ENSRNOG00000040058	
ENSRNOP00000058317	ENSRNOT00000061600	ENSRNOG00000040060	
ENSRNOP00000058318	ENSRNOT00000061601	ENSRNOG00000040060	
ENSRNOP00000058323	ENSRNOT00000061606	ENSRNOG00000040064	Krtap16-5
ENSRNOP00000058327	ENSRNOT00000061610	ENSRNOG00000040068	Krtap19-5
ENSRNOP00000058333	ENSRNOT00000061616	ENSRNOG00000008990	Amotl1
ENSRNOP00000058336	ENSRNOT00000061619	ENSRNOG00000025701	Mki67ip
ENSRNOP00000058337	ENSRNOT00000061620	ENSRNOG00000043083	Krtap13-2
ENSRNOP00000058341	ENSRNOT00000061624	ENSRNOG00000027796	Nrxn1
ENSRNOP00000058347	ENSRNOT00000061630	ENSRNOG00000002039	Evi5
ENSRNOP00000058348	ENSRNOT00000061633	ENSRNOG00000047818	
ENSRNOP00000058352	ENSRNOT00000061637	ENSRNOG00000047159	
ENSRNOP00000058359	ENSRNOT00000061644	ENSRNOG00000002912	Parn
ENSRNOP00000058363	ENSRNOT00000061648	ENSRNOG00000025420	Cmtm2a
ENSRNOP00000058370	ENSRNOT00000061657	ENSRNOG00000007905	Itga7
ENSRNOP00000058376	ENSRNOT00000061664	ENSRNOG00000042340	BC005561
ENSRNOP00000058381	ENSRNOT00000061669	ENSRNOG00000018876	Sdccag3
ENSRNOP00000058386	ENSRNOT00000061674	ENSRNOG00000040095	
ENSRNOP00000058387	ENSRNOT00000061675	ENSRNOG00000016528	Ppp1r21
ENSRNOP00000058388	ENSRNOT00000061677	ENSRNOG00000016528	Ppp1r21
ENSRNOP00000058391	ENSRNOT00000061680	ENSRNOG00000005112	RGD1561986
ENSRNOP00000058393	ENSRNOT00000061682	ENSRNOG00000018845	Snapc4
ENSRNOP00000058394	ENSRNOT00000061683	ENSRNOG00000040105	
ENSRNOP00000058397	ENSRNOT00000061686	ENSRNOG00000007136	Anxa7
ENSRNOP00000058398	ENSRNOT00000061687	ENSRNOG00000040108	Cd36
ENSRNOP00000058404	ENSRNOT00000061693	ENSRNOG00000040110	Foxn2
ENSRNOP00000058412	ENSRNOT00000061701	ENSRNOG00000040116	Spata31d1c
ENSRNOP00000058419	ENSRNOT00000061708	ENSRNOG00000040120	Bhmt2
ENSRNOP00000058420	ENSRNOT00000061709	ENSRNOG00000040121	RGD1565158
ENSRNOP00000058422	ENSRNOT00000061711	ENSRNOG00000040124	
ENSRNOP00000058424	ENSRNOT00000061713	ENSRNOG00000023351	Daam2
ENSRNOP00000058431	ENSRNOT00000061719	ENSRNOG00000040126	Clec4g
ENSRNOP00000058432	ENSRNOT00000061720	ENSRNOG00000000060	Cplx1
ENSRNOP00000058440	ENSRNOT00000061727	ENSRNOG00000040128	Cd209a
ENSRNOP00000058447	ENSRNOT00000061734	ENSRNOG00000029744	Ces2j
ENSRNOP00000058448	ENSRNOT00000061735	ENSRNOG00000018574	Qsox2
ENSRNOP00000058455	ENSRNOT00000061742	ENSRNOG00000046770	
ENSRNOP00000058459	ENSRNOT00000061746	ENSRNOG00000040136	1700011E24Rik
ENSRNOP00000058460	ENSRNOT00000061747	ENSRNOG00000014879	Ttc7a
ENSRNOP00000058462	ENSRNOT00000061749	ENSRNOG00000029881	Cd209b
ENSRNOP00000058463	ENSRNOT00000061750	ENSRNOG00000042807	Cd209c
ENSRNOP00000058467	ENSRNOT00000061754	ENSRNOG00000040140	Ect2l
ENSRNOP00000058469	ENSRNOT00000061756	ENSRNOG00000012885	Ccdc28a
ENSRNOP00000058474	ENSRNOT00000061761	ENSRNOG00000023837	Mtx3
ENSRNOP00000058483	ENSRNOT00000061769	ENSRNOG00000026262	
ENSRNOP00000058487	ENSRNOT00000061773	ENSRNOG00000017283	Kcnt1
ENSRNOP00000058491	ENSRNOT00000061777	ENSRNOG00000031092	Rock1
ENSRNOP00000058493	ENSRNOT00000061779	ENSRNOG00000047721	
ENSRNOP00000058494	ENSRNOT00000061780	ENSRNOG00000040151	Sdr16c6
ENSRNOP00000058501	ENSRNOT00000061786	ENSRNOG00000040153	
ENSRNOP00000058505	ENSRNOT00000061790	ENSRNOG00000017826	Mtrr
ENSRNOP00000058509	ENSRNOT00000017403	ENSRNOG00000013016	Hnrnpk
ENSRNOP00000058526	ENSRNOT00000061812	ENSRNOG00000040166	Ankrd34b
ENSRNOP00000058528	ENSRNOT00000061814	ENSRNOG00000002882	Zcchc2
ENSRNOP00000058535	ENSRNOT00000061821	ENSRNOG00000001047	Map2k7
ENSRNOP00000058540	ENSRNOT00000061826	ENSRNOG00000007326	Prepl
ENSRNOP00000058554	ENSRNOT00000061839	ENSRNOG00000040183	Olr1684
ENSRNOP00000058562	ENSRNOT00000061847	ENSRNOG00000040188	Lcn3
ENSRNOP00000058570	ENSRNOT00000061855	ENSRNOG00000028074	Lcn10
ENSRNOP00000058574	ENSRNOT00000061858	ENSRNOG00000021441	Reln
ENSRNOP00000058577	ENSRNOT00000061861	ENSRNOG00000042111	Sult1c2a
ENSRNOP00000058580	ENSRNOT00000061864	ENSRNOG00000047369	Sult1c2a
ENSRNOP00000058581	ENSRNOT00000061865	ENSRNOG00000040196	
ENSRNOP00000058587	ENSRNOT00000061871	ENSRNOG00000005420	Abcg8
ENSRNOP00000058589	ENSRNOT00000061873	ENSRNOG00000023053	RGD1309747
ENSRNOP00000058590	ENSRNOT00000061874	ENSRNOG00000017044	4921530D09Rik
ENSRNOP00000058593	ENSRNOT00000013159	ENSRNOG00000009920	Hspa8
ENSRNOP00000058595	ENSRNOT00000061878	ENSRNOG00000006130	Rab5b
ENSRNOP00000058599	ENSRNOT00000061882	ENSRNOG00000011871	Pcaf
ENSRNOP00000058600	ENSRNOT00000061883	ENSRNOG00000040205	Zcchc24
ENSRNOP00000058603	ENSRNOT00000061887	ENSRNOG00000040208	Mmp27
ENSRNOP00000058605	ENSRNOT00000061889	ENSRNOG00000031928	Vom2r67
ENSRNOP00000058608	ENSRNOT00000061893	ENSRNOG00000022509	
ENSRNOP00000058609	ENSRNOT00000061894	ENSRNOG00000040214	5031425E22Rik
ENSRNOP00000058610	ENSRNOT00000061895	ENSRNOG00000033064	Edil3
ENSRNOP00000058611	ENSRNOT00000061896	ENSRNOG00000040215	Sult1c2
ENSRNOP00000058614	ENSRNOT00000061899	ENSRNOG00000040219	RGD1564095
ENSRNOP00000058618	ENSRNOT00000061903	ENSRNOG00000005730	Pcmtd1
ENSRNOP00000058619	ENSRNOT00000061904	ENSRNOG00000028701	C8g
ENSRNOP00000058625	ENSRNOT00000061907	ENSRNOG00000048482	Vom2r58
ENSRNOP00000058633	ENSRNOT00000061916	ENSRNOG00000008390	Dcun1d5
ENSRNOP00000058636	ENSRNOT00000061920	ENSRNOG00000030028	
ENSRNOP00000058637	ENSRNOT00000061921	ENSRNOG00000004685	Mta3
ENSRNOP00000058646	ENSRNOT00000061930	ENSRNOG00000040242	Epm2a
ENSRNOP00000058649	ENSRNOT00000061933	ENSRNOG00000031135	Smarcc2
ENSRNOP00000058656	ENSRNOT00000061940	ENSRNOG00000008479	Slc8a1
ENSRNOP00000058667	ENSRNOT00000061954	ENSRNOG00000042741	Adgb
ENSRNOP00000058668	ENSRNOT00000061956	ENSRNOG00000042741	Adgb
ENSRNOP00000058685	ENSRNOT00000061973	ENSRNOG00000033697	Casp4
ENSRNOP00000058687	ENSRNOT00000061975	ENSRNOG00000040266	Cdkl4
ENSRNOP00000058698	ENSRNOT00000061987	ENSRNOG00000040275	Tmem210
ENSRNOP00000058700	ENSRNOT00000034744	ENSRNOG00000023549	Samd5
ENSRNOP00000058703	ENSRNOT00000061992	ENSRNOG00000013383	Tmub1
ENSRNOP00000058705	ENSRNOT00000061995	ENSRNOG00000040281	Zc3h10
ENSRNOP00000058709	ENSRNOT00000061999	ENSRNOG00000016054	Tab2
ENSRNOP00000058710	ENSRNOT00000062001	ENSRNOG00000040284	Rnf224
ENSRNOP00000058714	ENSRNOT00000062006	ENSRNOG00000040289	Xkr9
ENSRNOP00000058722	ENSRNOT00000062017	ENSRNOG00000040297	Ttc37
ENSRNOP00000058731	ENSRNOT00000062026	ENSRNOG00000040301	Galntl5
ENSRNOP00000058732	ENSRNOT00000062027	ENSRNOG00000040300	
ENSRNOP00000058735	ENSRNOT00000062030	ENSRNOG00000042852	
ENSRNOP00000058736	ENSRNOT00000062031	ENSRNOG00000040303	1110001A16RIK
ENSRNOP00000058738	ENSRNOT00000062033	ENSRNOG00000040305	
ENSRNOP00000058745	ENSRNOT00000062040	ENSRNOG00000040309	Raet1c
ENSRNOP00000058750	ENSRNOT00000062045	ENSRNOG00000040314	
ENSRNOP00000058754	ENSRNOT00000062050	ENSRNOG00000040315	Ly96
ENSRNOP00000058755	ENSRNOT00000062051	ENSRNOG00000040316	
ENSRNOP00000058756	ENSRNOT00000062052	ENSRNOG00000010286	Cast
ENSRNOP00000058757	ENSRNOT00000062053	ENSRNOG00000003548	
ENSRNOP00000058758	ENSRNOT00000062054	ENSRNOG00000010286	Cast
ENSRNOP00000058759	ENSRNOT00000062055	ENSRNOG00000010286	Cast
ENSRNOP00000058761	ENSRNOT00000062057	ENSRNOG00000002516	Mtm1
ENSRNOP00000058762	ENSRNOT00000062058	ENSRNOG00000048581	
ENSRNOP00000058778	ENSRNOT00000062073	ENSRNOG00000028311	Cnpy1
ENSRNOP00000058783	ENSRNOT00000062080	ENSRNOG00000040333	Nxph2
ENSRNOP00000058800	ENSRNOT00000067252	ENSRNOG00000019244	Mxra8
ENSRNOP00000058802	ENSRNOT00000064755	ENSRNOG00000008237	Unc13b
ENSRNOP00000058803	ENSRNOT00000060703	ENSRNOG00000039601	
ENSRNOP00000058804	ENSRNOT00000068105	ENSRNOG00000043023	Msmp
ENSRNOP00000058805	ENSRNOT00000065778	ENSRNOG00000003776	AMTN
ENSRNOP00000058806	ENSRNOT00000067297	ENSRNOG00000042925	RGD1304554
ENSRNOP00000058809	ENSRNOT00000064120	ENSRNOG00000042473	
ENSRNOP00000058811	ENSRNOT00000066780	ENSRNOG00000012512	Nexn
ENSRNOP00000058814	ENSRNOT00000066058	ENSRNOG00000004740	Mmadhc
ENSRNOP00000058815	ENSRNOT00000066652	ENSRNOG00000042706	4930571K23Rik
ENSRNOP00000058819	ENSRNOT00000067558	ENSRNOG00000014218	Tmem25
ENSRNOP00000058821	ENSRNOT00000067469	ENSRNOG00000043325	RGD1562234
ENSRNOP00000058822	ENSRNOT00000068268	ENSRNOG00000015229	Zc3h4
ENSRNOP00000058823	ENSRNOT00000064478	ENSRNOG00000018951	Col4a5
ENSRNOP00000058825	ENSRNOT00000067635	ENSRNOG00000006471	Pvalb
ENSRNOP00000058827	ENSRNOT00000065052	ENSRNOG00000048056	Spag4
ENSRNOP00000058828	ENSRNOT00000068407	ENSRNOG00000010253	Cd163
ENSRNOP00000058834	ENSRNOT00000067846	ENSRNOG00000043210	Ppp3r1
ENSRNOP00000058835	ENSRNOT00000012388	ENSRNOG00000009354	Nrarp
ENSRNOP00000058836	ENSRNOT00000064173	ENSRNOG00000007876	Wdr72
ENSRNOP00000058839	ENSRNOT00000063950	ENSRNOG00000012954	Eefsec
ENSRNOP00000058842	ENSRNOT00000063874	ENSRNOG00000030771	Dgkb
ENSRNOP00000058846	ENSRNOT00000065712	ENSRNOG00000026754	Usp47
ENSRNOP00000058848	ENSRNOT00000067907	ENSRNOG00000003889	Tbc1d15
ENSRNOP00000058853	ENSRNOT00000042380	ENSRNOG00000029434	
ENSRNOP00000058855	ENSRNOT00000064904	ENSRNOG00000043417	Gm11744
ENSRNOP00000058858	ENSRNOT00000068690	ENSRNOG00000032805	Cyp2f4
ENSRNOP00000058859	ENSRNOT00000009702	ENSRNOG00000007402	
ENSRNOP00000058861	ENSRNOT00000065275	ENSRNOG00000012724	RGD1559786
ENSRNOP00000058863	ENSRNOT00000067314	ENSRNOG00000006102	Pole4
ENSRNOP00000058866	ENSRNOT00000067414	ENSRNOG00000003121	Rtn4rl1
ENSRNOP00000058867	ENSRNOT00000064249	ENSRNOG00000042332	Slc44a5
ENSRNOP00000058869	ENSRNOT00000067524	ENSRNOG00000016543	Trim63
ENSRNOP00000058873	ENSRNOT00000067456	ENSRNOG00000029212	Vcan
ENSRNOP00000058874	ENSRNOT00000065420	ENSRNOG00000009016	
ENSRNOP00000058878	ENSRNOT00000068233	ENSRNOG00000004760	Lars2
ENSRNOP00000058880	ENSRNOT00000065497	ENSRNOG00000015385	Pink1
ENSRNOP00000058882	ENSRNOT00000067162	ENSRNOG00000009783	Camk2g
ENSRNOP00000058883	ENSRNOT00000068601	ENSRNOG00000003587	Figf
ENSRNOP00000058884	ENSRNOT00000067042	ENSRNOG00000020836	RORC
ENSRNOP00000058885	ENSRNOT00000068456	ENSRNOG00000017442	Spef2
ENSRNOP00000058886	ENSRNOT00000065791	ENSRNOG00000020420	Pklr
ENSRNOP00000058887	ENSRNOT00000067736	ENSRNOG00000022701	Ceacam18
ENSRNOP00000058889	ENSRNOT00000059638	ENSRNOG00000047128	Vom1r23
ENSRNOP00000058891	ENSRNOT00000067909	ENSRNOG00000042018	RGD1306750
ENSRNOP00000058892	ENSRNOT00000067976	ENSRNOG00000020689	Cpeb3
ENSRNOP00000058895	ENSRNOT00000016779	ENSRNOG00000012339	
ENSRNOP00000058900	ENSRNOT00000068178	ENSRNOG00000042840	RGD1560539
ENSRNOP00000058902	ENSRNOT00000064557	ENSRNOG00000017663	Dolpp1
ENSRNOP00000058904	ENSRNOT00000065579	ENSRNOG00000006726	Zfp9
ENSRNOP00000058906	ENSRNOT00000067034	ENSRNOG00000025371	Spry1
ENSRNOP00000058914	ENSRNOT00000067843	ENSRNOG00000010658	Cth
ENSRNOP00000058915	ENSRNOT00000067281	ENSRNOG00000008237	Unc13b
ENSRNOP00000058917	ENSRNOT00000065614	ENSRNOG00000000561	Pald1
ENSRNOP00000058918	ENSRNOT00000065065	ENSRNOG00000043377	Fdps
ENSRNOP00000058920	ENSRNOT00000067453	ENSRNOG00000037449	Pole
ENSRNOP00000058922	ENSRNOT00000064773	ENSRNOG00000031974	Pcdh10
ENSRNOP00000058923	ENSRNOT00000064081	ENSRNOG00000000581	Cdc40
ENSRNOP00000058927	ENSRNOT00000065079	ENSRNOG00000042714	RGD1559459
ENSRNOP00000058929	ENSRNOT00000065995	ENSRNOG00000042239	UBE2L3
ENSRNOP00000058932	ENSRNOT00000066048	ENSRNOG00000017503	Ppargc1b
ENSRNOP00000058934	ENSRNOT00000043704	ENSRNOG00000033473	Rpl36
ENSRNOP00000058936	ENSRNOT00000065753	ENSRNOG00000036829	Nckap1l
ENSRNOP00000058938	ENSRNOT00000068151	ENSRNOG00000048787	Vom1r108
ENSRNOP00000058939	ENSRNOT00000063920	ENSRNOG00000000414	Cep85l
ENSRNOP00000058940	ENSRNOT00000064381	ENSRNOG00000042249	
ENSRNOP00000058941	ENSRNOT00000067781	ENSRNOG00000013112	Dusp13
ENSRNOP00000058942	ENSRNOT00000065457	ENSRNOG00000018515	Det1
ENSRNOP00000058943	ENSRNOT00000065642	ENSRNOG00000033528	Tll1
ENSRNOP00000058947	ENSRNOT00000067663	ENSRNOG00000031475	Col16a1
ENSRNOP00000058950	ENSRNOT00000066754	ENSRNOG00000042344	RGD1563547
ENSRNOP00000058951	ENSRNOT00000068440	ENSRNOG00000042888	Cdyl2
ENSRNOP00000058953	ENSRNOT00000067460	ENSRNOG00000042786	Vti1a
ENSRNOP00000058957	ENSRNOT00000066892	ENSRNOG00000000665	Pitpnb
ENSRNOP00000058962	ENSRNOT00000065542	ENSRNOG00000005985	Kcnma1
ENSRNOP00000058967	ENSRNOT00000065021	ENSRNOG00000016168	Amy2a3
ENSRNOP00000058969	ENSRNOT00000066032	ENSRNOG00000014087	Kifc3
ENSRNOP00000058970	ENSRNOT00000066450	ENSRNOG00000017596	Txnl4a
ENSRNOP00000058975	ENSRNOT00000067400	ENSRNOG00000042516	A930018M24Rik
ENSRNOP00000058977	ENSRNOT00000068554	ENSRNOG00000010758	Lpar2
ENSRNOP00000058978	ENSRNOT00000031973	ENSRNOG00000024429	Peg12
ENSRNOP00000058979	ENSRNOT00000064743	ENSRNOG00000013282	Mctp1
ENSRNOP00000058988	ENSRNOT00000009040	ENSRNOG00000038990	Gpr33
ENSRNOP00000058989	ENSRNOT00000067331	ENSRNOG00000006096	Slc26a7
ENSRNOP00000059003	ENSRNOT00000067087	ENSRNOG00000009894	Ccdc132
ENSRNOP00000059005	ENSRNOT00000068183	ENSRNOG00000016374	Fgfr2
ENSRNOP00000059006	ENSRNOT00000065833	ENSRNOG00000046400	
ENSRNOP00000059010	ENSRNOT00000068742	ENSRNOG00000006995	Ano6
ENSRNOP00000059012	ENSRNOT00000067739	ENSRNOG00000000248	Srsf2
ENSRNOP00000059019	ENSRNOT00000067949	ENSRNOG00000017060	Ryr2
ENSRNOP00000059020	ENSRNOT00000068722	ENSRNOG00000042845	
ENSRNOP00000059024	ENSRNOT00000068289	ENSRNOG00000001181	Wdr4
ENSRNOP00000059025	ENSRNOT00000002063	ENSRNOG00000001511	
ENSRNOP00000059027	ENSRNOT00000064466	ENSRNOG00000025938	Lin28b
ENSRNOP00000059031	ENSRNOT00000064809	ENSRNOG00000014872	Sec24d
ENSRNOP00000059040	ENSRNOT00000063977	ENSRNOG00000022524	RGD1559841
ENSRNOP00000059041	ENSRNOT00000064326	ENSRNOG00000032311	Ttll8
ENSRNOP00000059042	ENSRNOT00000064261	ENSRNOG00000036833	Zfp385a
ENSRNOP00000059044	ENSRNOT00000065213	ENSRNOG00000028640	Siva1
ENSRNOP00000059045	ENSRNOT00000068493	ENSRNOG00000018526	Dlg4
ENSRNOP00000059047	ENSRNOT00000063807	ENSRNOG00000011611	Mapk1ip1l
ENSRNOP00000059050	ENSRNOT00000064574	ENSRNOG00000020157	Wnt8a
ENSRNOP00000059051	ENSRNOT00000065044	ENSRNOG00000000419	C2
ENSRNOP00000059053	ENSRNOT00000064945	ENSRNOG00000043061	Siah3
ENSRNOP00000059054	ENSRNOT00000064571	ENSRNOG00000025071	Qrich1
ENSRNOP00000059056	ENSRNOT00000066120	ENSRNOG00000018602	Camta1
ENSRNOP00000059058	ENSRNOT00000066233	ENSRNOG00000043439	Zfp707
ENSRNOP00000059060	ENSRNOT00000067169	ENSRNOG00000042962	Pdss2
ENSRNOP00000059061	ENSRNOT00000066222	ENSRNOG00000009014	Slc35f2
ENSRNOP00000059063	ENSRNOT00000066341	ENSRNOG00000042374	Tgif2
ENSRNOP00000059071	ENSRNOT00000065770	ENSRNOG00000015501	Ddhd2
ENSRNOP00000059072	ENSRNOT00000064625	ENSRNOG00000009466	Unc45b
ENSRNOP00000059076	ENSRNOT00000068102	ENSRNOG00000010048	Dctn1
ENSRNOP00000059078	ENSRNOT00000063999	ENSRNOG00000001717	Opa1
ENSRNOP00000059082	ENSRNOT00000065270	ENSRNOG00000036835	Copz1
ENSRNOP00000059088	ENSRNOT00000064063	ENSRNOG00000047471	Rsph4a
ENSRNOP00000059089	ENSRNOT00000065127	ENSRNOG00000000565	Sgpl1
ENSRNOP00000059092	ENSRNOT00000066834	ENSRNOG00000020699	Cd37
ENSRNOP00000059093	ENSRNOT00000067009	ENSRNOG00000045695	Rlim
ENSRNOP00000059094	ENSRNOT00000068520	ENSRNOG00000002105	Cdc7
ENSRNOP00000059097	ENSRNOT00000066691	ENSRNOG00000018287	RGD1307603
ENSRNOP00000059103	ENSRNOT00000066034	ENSRNOG00000016631	Zfp276
ENSRNOP00000059109	ENSRNOT00000064596	ENSRNOG00000010902	Tceb3
ENSRNOP00000059114	ENSRNOT00000064892	ENSRNOG00000014312	Trbc2
ENSRNOP00000059116	ENSRNOT00000066891	ENSRNOG00000042441	TPD52L3
ENSRNOP00000059118	ENSRNOT00000065705	ENSRNOG00000012831	Slc25a26
ENSRNOP00000059120	ENSRNOT00000067517	ENSRNOG00000033556	Spen
ENSRNOP00000059121	ENSRNOT00000066451	ENSRNOG00000009936	Dido1
ENSRNOP00000059123	ENSRNOT00000065439	ENSRNOG00000022971	Zfp454
ENSRNOP00000059125	ENSRNOT00000064884	ENSRNOG00000050243	Akr1c12l1
ENSRNOP00000059126	ENSRNOT00000063906	ENSRNOG00000007044	L3mbtl1
ENSRNOP00000059127	ENSRNOT00000067494	ENSRNOG00000050238	RGD1564325
ENSRNOP00000059138	ENSRNOT00000067207	ENSRNOG00000043323	Il36b
ENSRNOP00000059140	ENSRNOT00000068773	ENSRNOG00000029133	Aes
ENSRNOP00000059143	ENSRNOT00000066035	ENSRNOG00000020952	Cgn
ENSRNOP00000059144	ENSRNOT00000066122	ENSRNOG00000005616	Ncoa3
ENSRNOP00000059145	ENSRNOT00000066501	ENSRNOG00000018569	Ahcyl1
ENSRNOP00000059148	ENSRNOT00000064855	ENSRNOG00000042787	Fam229a
ENSRNOP00000059152	ENSRNOT00000066009	ENSRNOG00000034272	Pias1
ENSRNOP00000059155	ENSRNOT00000067545	ENSRNOG00000005307	Slc4a10
ENSRNOP00000059157	ENSRNOT00000063905	ENSRNOG00000048168	Gtpbp6
ENSRNOP00000059158	ENSRNOT00000065915	ENSRNOG00000022552	Sh2d3c
ENSRNOP00000059160	ENSRNOT00000063828	ENSRNOG00000006753	Tgm3
ENSRNOP00000059165	ENSRNOT00000067364	ENSRNOG00000011268	Chd5
ENSRNOP00000059167	ENSRNOT00000066912	ENSRNOG00000024875	
ENSRNOP00000059169	ENSRNOT00000066260	ENSRNOG00000007692	Ift52
ENSRNOP00000059170	ENSRNOT00000065126	ENSRNOG00000006639	Scn9a
ENSRNOP00000059174	ENSRNOT00000065387	ENSRNOG00000014382	C2cd5
ENSRNOP00000059178	ENSRNOT00000067251	ENSRNOG00000001924	Tp63
ENSRNOP00000059180	ENSRNOT00000064241	ENSRNOG00000005720	Spic
ENSRNOP00000059183	ENSRNOT00000067176	ENSRNOG00000001369	Oas1a
ENSRNOP00000059185	ENSRNOT00000066923	ENSRNOG00000019136	Scamp2
ENSRNOP00000059192	ENSRNOT00000066608	ENSRNOG00000009596	Zswim8
ENSRNOP00000059193	ENSRNOT00000065983	ENSRNOG00000016249	Cep85
ENSRNOP00000059194	ENSRNOT00000065801	ENSRNOG00000004712	Angptl1
ENSRNOP00000059196	ENSRNOT00000065143	ENSRNOG00000016544	Arhgef28
ENSRNOP00000059197	ENSRNOT00000067056	ENSRNOG00000027016	Cobll1
ENSRNOP00000059203	ENSRNOT00000067049	ENSRNOG00000033235	Relb
ENSRNOP00000059204	ENSRNOT00000068439	ENSRNOG00000047338	
ENSRNOP00000059206	ENSRNOT00000063873	ENSRNOG00000019662	Tm6sf1
ENSRNOP00000059208	ENSRNOT00000066455	ENSRNOG00000019468	Rce1
ENSRNOP00000059209	ENSRNOT00000064145	ENSRNOG00000010299	Eps15
ENSRNOP00000059210	ENSRNOT00000067748	ENSRNOG00000006418	Samhd1
ENSRNOP00000059211	ENSRNOT00000066723	ENSRNOG00000007472	Setd5
ENSRNOP00000059215	ENSRNOT00000065048	ENSRNOG00000010174	Enpp4
ENSRNOP00000059218	ENSRNOT00000065426	ENSRNOG00000001580	Hoxd9
ENSRNOP00000059220	ENSRNOT00000065379	ENSRNOG00000028879	Slc4a8
ENSRNOP00000059221	ENSRNOT00000064705	ENSRNOG00000011969	Dock9
ENSRNOP00000059222	ENSRNOT00000063808	ENSRNOG00000042465	Zbtb32
ENSRNOP00000059224	ENSRNOT00000068291	ENSRNOG00000025140	Zfat
ENSRNOP00000059225	ENSRNOT00000068389	ENSRNOG00000016752	Crispld2
ENSRNOP00000059229	ENSRNOT00000067006	ENSRNOG00000004633	Il20
ENSRNOP00000059233	ENSRNOT00000064851	ENSRNOG00000007518	Nckap1
ENSRNOP00000059235	ENSRNOT00000064252	ENSRNOG00000012073	Abhd14b
ENSRNOP00000059238	ENSRNOT00000067912	ENSRNOG00000006004	Phc2
ENSRNOP00000059239	ENSRNOT00000065696	ENSRNOG00000005851	Tmf1
ENSRNOP00000059241	ENSRNOT00000068185	ENSRNOG00000005480	Ybx3
ENSRNOP00000059242	ENSRNOT00000067554	ENSRNOG00000043304	Apcdd1
ENSRNOP00000059243	ENSRNOT00000064900	ENSRNOG00000001129	Fbxo21
ENSRNOP00000059245	ENSRNOT00000066548	ENSRNOG00000043219	Fbn2
ENSRNOP00000059246	ENSRNOT00000067838	ENSRNOG00000023764	Kctd2
ENSRNOP00000059247	ENSRNOT00000067277	ENSRNOG00000008105	Dmrta2
ENSRNOP00000059249	ENSRNOT00000063917	ENSRNOG00000004035	Krr1
ENSRNOP00000059251	ENSRNOT00000064292	ENSRNOG00000014528	Zswim6
ENSRNOP00000059258	ENSRNOT00000065234	ENSRNOG00000015306	Slc9a4
ENSRNOP00000059260	ENSRNOT00000065615	ENSRNOG00000012175	Nfatc2
ENSRNOP00000059262	ENSRNOT00000064077	ENSRNOG00000011968	Dnajc6
ENSRNOP00000059263	ENSRNOT00000065646	ENSRNOG00000016041	Zc3h12d
ENSRNOP00000059265	ENSRNOT00000066030	ENSRNOG00000017823	Fsd1l
ENSRNOP00000059267	ENSRNOT00000067683	ENSRNOG00000043480	
ENSRNOP00000059268	ENSRNOT00000064238	ENSRNOG00000021656	RGD1359334
ENSRNOP00000059273	ENSRNOT00000066198	ENSRNOG00000000996	Arpc1a
ENSRNOP00000059276	ENSRNOT00000013847	ENSRNOG00000023294	
ENSRNOP00000059277	ENSRNOT00000064019	ENSRNOG00000033114	Zfp187
ENSRNOP00000059280	ENSRNOT00000064685	ENSRNOG00000009576	Xpa
ENSRNOP00000059281	ENSRNOT00000068418	ENSRNOG00000017181	Malt1
ENSRNOP00000059283	ENSRNOT00000065152	ENSRNOG00000050080	Olr535
ENSRNOP00000059284	ENSRNOT00000064060	ENSRNOG00000011912	Tmem38a
ENSRNOP00000059287	ENSRNOT00000065242	ENSRNOG00000042970	
ENSRNOP00000059289	ENSRNOT00000068410	ENSRNOG00000042478	Adam22
ENSRNOP00000059290	ENSRNOT00000066712	ENSRNOG00000001620	Prdm15
ENSRNOP00000059292	ENSRNOT00000063900	ENSRNOG00000011376	Ccdc176
ENSRNOP00000059299	ENSRNOT00000065210	ENSRNOG00000048644	
ENSRNOP00000059303	ENSRNOT00000066497	ENSRNOG00000030223	Nup62cl
ENSRNOP00000059304	ENSRNOT00000066014	ENSRNOG00000004883	Erh
ENSRNOP00000059306	ENSRNOT00000065599	ENSRNOG00000043130	
ENSRNOP00000059308	ENSRNOT00000066940	ENSRNOG00000001658	Kcnj6
ENSRNOP00000059310	ENSRNOT00000064138	ENSRNOG00000047715	
ENSRNOP00000059311	ENSRNOT00000066708	ENSRNOG00000016364	Gba2
ENSRNOP00000059313	ENSRNOT00000066277	ENSRNOG00000013598	Melk
ENSRNOP00000059314	ENSRNOT00000064270	ENSRNOG00000004328	Deptor
ENSRNOP00000059316	ENSRNOT00000063957	ENSRNOG00000049750	
ENSRNOP00000059320	ENSRNOT00000064403	ENSRNOG00000001793	Heg1
ENSRNOP00000059321	ENSRNOT00000066161	ENSRNOG00000037618	Kncn
ENSRNOP00000059322	ENSRNOT00000067904	ENSRNOG00000017285	Tab1
ENSRNOP00000059323	ENSRNOT00000066197	ENSRNOG00000009170	Dmxl2
ENSRNOP00000059324	ENSRNOT00000067318	ENSRNOG00000016610	Arhgap1
ENSRNOP00000059325	ENSRNOT00000065865	ENSRNOG00000020130	Arhgef1
ENSRNOP00000059327	ENSRNOT00000064695	ENSRNOG00000010131	Rin2
ENSRNOP00000059333	ENSRNOT00000065546	ENSRNOG00000048544	
ENSRNOP00000059335	ENSRNOT00000064972	ENSRNOG00000024818	Eva1b
